Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time
201401QK50120,523700,185850,-0.217005,51.557925,1,2,2,1,03/03/2014,2,07:15
201401QK50121,520310,186620,-0.265619,51.565578,1,3,2,1,21/02/2014,6,09:00
201401QK50122,521900,184240,-0.243515,51.543847,1,3,2,1,19/02/2014,4,17:25
201401QK50123,523280,185860,-0.223057,51.558107,1,2,2,1,21/02/2014,6,09:55
201401QK50124,522130,186550,-0.239398,51.564558,1,3,2,2,28/02/2014,6,15:17
201401QK50125,523100,186690,-0.225362,51.565606,1,3,2,1,24/02/2014,2,07:30
201401QK50126,516570,186100,-0.319725,51.56169,1,3,1,2,27/02/2014,5,07:10
201401QK50127,519100,186040,-0.283264,51.560622,1,3,1,1,27/02/2014,5,19:00
201401QK50128,519310,188410,-0.279432,51.581878,1,3,2,1,26/02/2014,4,08:50
201401QK50129,515470,185580,-0.335758,51.557242,1,3,1,1,27/02/2014,5,22:15
201401QK50130,519960,184220,-0.271484,51.544083,1,3,3,1,03/03/2014,2,18:30
201401QK50131,516800,185430,-0.316631,51.55562,1,3,2,1,06/03/2014,5,13:08
201401QK50133,519560,186570,-0.276451,51.565288,1,3,2,1,07/02/2014,6,14:00
201401QK50135,517570,186220,-0.305265,51.562561,1,3,2,1,26/02/2014,4,08:00
201401QK50136,518980,185820,-0.285069,51.55867,1,3,2,1,27/02/2014,5,16:50
201401QK50137,523420,183530,-0.221855,51.537136,1,3,2,1,20/02/2014,5,17:00
201401QK50139,520230,186810,-0.266707,51.567303,1,3,2,2,28/02/2014,6,12:53
201401QK50140,523710,185820,-0.216871,51.557654,1,2,1,1,12/03/2014,4,10:30
201401QK50141,519240,186190,-0.281195,51.561941,1,3,2,1,01/03/2014,7,23:30
201401QK50142,519830,187190,-0.272346,51.570803,1,3,3,1,28/02/2014,6,18:25
201401QK50145,521530,185800,-0.248309,51.557947,1,3,2,1,26/02/2014,4,05:58
201401QK50147,518060,183460,-0.299125,51.537653,1,3,1,1,25/02/2014,3,09:11
201401QK50148,517520,184260,-0.306641,51.544955,1,3,2,1,04/03/2014,3,12:08
201401QK50149,520500,187680,-0.262516,51.575064,1,3,1,1,04/03/2014,3,08:35
201401QK50150,523140,183210,-0.226002,51.534321,1,3,2,1,11/03/2014,3,16:45
201401QK50152,521820,183240,-0.245013,51.534877,1,3,1,1,15/03/2014,7,15:55
201401QK50153,520930,185160,-0.25718,51.552324,1,3,2,1,13/03/2014,5,15:41
201401QK50154,519960,184350,-0.27144,51.545251,1,3,2,1,04/03/2014,3,10:12
201401QK50156,517040,184930,-0.313337,51.551077,1,3,2,1,16/03/2014,1,11:44
201401QK50157,521190,183830,-0.253889,51.540315,1,3,2,1,12/03/2014,4,13:32
201401QK50158,525450,183490,-0.192615,51.53633,1,3,1,2,13/03/2014,5,07:00
201401QK50159,519240,189160,-0.280187,51.588634,1,3,1,1,16/03/2014,1,12:50
201401QK50160,525180,183930,-0.196349,51.540344,1,3,1,1,17/03/2014,2,10:45
201401QK50161,522250,184760,-0.238289,51.548445,1,3,2,1,13/03/2014,5,15:06
201401QK50162,519400,185810,-0.279016,51.558492,1,3,1,1,07/02/2014,6,15:10
201401QK50163,521390,186590,-0.250055,51.565077,1,3,5,1,10/03/2014,2,20:44
201401QK50164,519630,186370,-0.27551,51.563476,1,3,1,1,15/03/2014,7,12:50
201401QK50166,523560,183320,-0.219911,51.535218,1,2,1,1,10/03/2014,2,19:28
201401QK50167,523270,184220,-0.223775,51.54337,1,3,1,1,07/03/2014,6,11:26
201401QK50169,525530,183460,-0.191473,51.536042,1,2,1,1,02/03/2014,1,16:00
201401QK50170,520220,189430,-0.265955,51.590852,1,2,2,1,07/03/2014,6,18:25
201401QK50171,519070,185040,-0.284035,51.551641,1,3,2,1,23/03/2014,1,12:20
201401QK50172,523620,183190,-0.219092,51.534037,1,3,2,1,08/01/2014,4,09:05
201401QK50173,518450,185530,-0.292808,51.556175,1,2,2,1,06/01/2014,2,19:00
201401QK50174,523710,185520,-0.216977,51.554957,1,3,1,1,03/01/2014,6,01:00
201401QK50175,522370,185040,-0.236462,51.550936,1,3,2,1,03/01/2014,6,12:50
201401QK50176,525450,183480,-0.192618,51.53624,1,3,1,1,10/01/2014,6,21:38
201401QK50177,521150,185750,-0.253805,51.55758,1,3,2,1,11/01/2014,7,18:37
201401QK50178,523230,184700,-0.224184,51.547693,1,3,2,1,02/01/2014,5,17:25
201401QK50179,519830,185520,-0.272915,51.555794,1,3,3,1,02/01/2014,5,09:06
201401QK50180,518030,183530,-0.299534,51.538288,1,3,2,1,02/01/2014,5,12:30
201401QK50181,520020,182770,-0.271113,51.531038,1,3,2,1,02/01/2014,5,05:45
201401QK50182,518980,185820,-0.285069,51.55867,1,3,2,2,03/01/2014,6,17:35
201401QK50183,518540,185670,-0.291463,51.557415,1,3,1,1,25/03/2014,3,17:35
201401QK50184,523110,184030,-0.226148,51.541698,1,3,2,1,11/03/2014,3,10:00
201401QK50185,519600,188860,-0.275095,51.585861,1,3,2,1,17/03/2014,2,17:15
201401QK50186,517560,186220,-0.30541,51.562563,1,3,2,1,22/03/2014,7,16:24
201401QK50187,519490,186060,-0.277634,51.56072,1,3,2,1,17/03/2014,2,09:10
201401QK50188,519740,188840,-0.273082,51.585652,1,3,2,1,15/03/2014,7,18:00
201401QK50190,523450,184870,-0.220953,51.549173,1,3,1,1,20/03/2014,5,14:55
201401QK50191,522890,184620,-0.229113,51.547048,1,3,2,1,16/03/2014,1,14:46
201401QK50192,520620,185200,-0.261635,51.55275,1,3,2,1,26/02/2014,4,10:10
201401QK50193,518640,186230,-0.289833,51.562427,1,3,2,1,17/03/2014,2,12:54
201401QK50196,522560,184630,-0.233866,51.54721,1,3,1,1,05/02/2014,4,16:09
201401QK50197,522830,185280,-0.229747,51.552993,1,3,2,1,28/03/2014,6,15:47
201401QK50198,516430,186710,-0.321542,51.567201,1,3,2,1,25/03/2014,3,16:25
201401QK50199,520590,184980,-0.262143,51.550779,1,3,1,1,26/02/2014,4,11:15
201401QK50200,521360,185990,-0.250695,51.559692,1,3,1,1,01/02/2014,7,12:57
201401QK50201,516370,185630,-0.322764,51.557507,1,3,1,1,27/01/2014,2,16:50
201401QK50202,519390,188780,-0.278152,51.585187,1,3,2,1,07/03/2014,6,22:15
201401QK50203,521920,186940,-0.242291,51.568109,1,2,2,1,24/03/2014,2,08:25
201401QK50204,520450,183180,-0.264777,51.534632,1,3,2,2,29/03/2014,7,10:19
201401QK50205,519710,183320,-0.275393,51.536047,1,2,2,1,10/03/2014,2,09:13
201401QK50206,520720,183900,-0.260639,51.541045,1,2,2,1,01/04/2014,3,06:40
201401QK50207,519910,184270,-0.272188,51.544543,1,3,2,1,19/03/2014,4,17:20
201401QK50208,520520,188550,-0.261929,51.582879,1,3,2,1,20/03/2014,5,22:40
201401QK50209,519060,185050,-0.284176,51.551733,1,3,2,2,02/04/2014,4,18:00
201401QK50212,518790,186530,-0.287569,51.565091,1,3,2,1,04/03/2014,3,09:35
201401QK50213,520980,185420,-0.25637,51.55465,1,3,2,1,03/04/2014,5,22:00
201401QK50215,523120,184110,-0.225976,51.542414,1,3,1,1,17/03/2014,2,09:15
201401QK50216,525300,183690,-0.194705,51.53816,1,3,2,2,02/04/2014,4,14:25
201401QK50217,516930,188570,-0.313713,51.583815,1,3,1,1,23/03/2014,1,20:45
201401QK50218,518180,185110,-0.296842,51.552457,1,3,1,1,02/04/2014,4,17:15
201401QK50219,519140,189820,-0.281406,51.594587,1,2,1,1,28/03/2014,6,14:53
201401QK50220,520700,183900,-0.260927,51.541049,1,3,1,1,20/03/2014,5,08:30
201401QK50221,518440,185520,-0.292956,51.556088,1,3,1,1,07/03/2014,6,16:02
201401QK50222,523270,184640,-0.223628,51.547145,1,3,2,2,24/03/2014,2,10:00
201401QK50224,517850,183790,-0.302041,51.540662,1,3,2,2,04/04/2014,6,21:43
201401QK50225,521500,185140,-0.248969,51.552022,1,3,1,2,19/01/2014,1,20:42
201401QK50226,520790,185140,-0.259205,51.552174,1,3,2,1,24/03/2014,2,17:05
201401QK50227,517830,186020,-0.301583,51.560709,1,3,1,1,31/01/2014,6,16:28
201401QK50228,519830,184360,-0.27331,51.545369,1,3,2,1,10/04/2014,5,23:30
201401QK50230,519710,183380,-0.275373,51.536586,1,3,3,3,13/01/2014,2,10:28
201401QK50231,521070,189280,-0.253743,51.589322,1,3,3,2,28/03/2014,6,20:54
201401QK50232,522300,184430,-0.237683,51.545468,1,3,1,1,31/01/2014,6,17:05
201401QK50234,516920,186770,-0.314455,51.567639,1,3,2,1,27/02/2014,5,15:45
201401QK50235,520670,184990,-0.260986,51.550852,1,3,2,2,27/03/2014,5,15:10
201401QK50236,523140,184130,-0.22568,51.54259,1,3,2,1,06/03/2014,5,08:00
201401QK50237,520570,189880,-0.260751,51.594822,1,3,2,1,29/03/2014,7,20:45
201401QK50238,518740,183330,-0.289369,51.536342,1,3,2,1,14/01/2014,3,12:00
201401QK50239,521180,186090,-0.253255,51.560629,1,3,2,3,09/04/2014,4,05:00
201401QK50240,519560,183910,-0.277355,51.541382,1,3,1,1,11/04/2014,6,23:10
201401QK50241,523730,182970,-0.217584,51.532036,1,3,2,1,09/04/2014,4,09:00
201401QK50242,522540,186780,-0.233406,51.566537,1,3,1,1,02/04/2014,4,19:29
201401QK50243,524750,183070,-0.202851,51.53271,1,3,2,1,09/04/2014,4,13:20
201401QK50245,521440,185360,-0.249758,51.554012,1,3,1,1,24/03/2014,2,19:56
201401QK50246,518300,187620,-0.294268,51.574991,1,3,2,2,14/04/2014,2,15:13
201401QK50247,520540,188540,-0.261644,51.582785,1,3,1,1,08/04/2014,3,08:29
201401QK50248,518020,185030,-0.299175,51.551772,1,2,1,1,08/04/2014,3,21:44
201401QK50249,517640,185240,-0.304584,51.553738,1,3,2,1,01/04/2014,3,08:30
201401QK50250,523610,185870,-0.218295,51.558125,1,3,1,1,25/03/2014,3,17:00
201401QK50251,521720,183470,-0.246375,51.536966,1,3,1,1,08/04/2014,3,15:29
201401QK50252,520860,183870,-0.258632,51.540745,1,3,1,2,07/04/2014,2,17:06
201401QK50255,521120,185240,-0.254413,51.553003,1,3,2,1,15/04/2014,3,15:30
201401QK50257,525440,183600,-0.19272,51.53732,1,3,2,1,15/04/2014,3,07:30
201401QK50259,521830,183690,-0.244714,51.538919,1,3,2,1,23/04/2014,4,17:39
201401QK50260,523520,185910,-0.219579,51.558504,1,3,2,1,15/04/2014,3,12:30
201401QK50261,523110,182740,-0.226598,51.530104,1,3,2,1,31/03/2014,2,08:53
201401QK50264,520970,183340,-0.257228,51.535959,1,3,2,1,21/03/2014,6,17:20
201401QK50265,523510,186110,-0.219653,51.560304,1,3,2,1,24/04/2014,5,00:17
201401QK50266,521430,185940,-0.249702,51.559227,1,3,2,1,21/03/2014,6,15:30
201401QK50268,519810,187220,-0.272625,51.571077,1,3,2,1,27/02/2014,5,08:55
201401QK50269,517740,183880,-0.303597,51.541494,1,3,1,1,18/03/2014,3,07:20
201401QK50270,523420,184490,-0.221519,51.545764,1,3,3,2,22/02/2014,7,13:37
201401QK50271,519020,185800,-0.284499,51.558482,1,3,1,1,16/04/2014,4,13:40
201401QK50272,521680,186310,-0.24597,51.562499,1,3,1,4,01/04/2014,3,17:33
201401QK50273,516150,187590,-0.325289,51.575168,1,3,2,1,17/04/2014,5,19:15
201401QK50274,518760,187130,-0.287799,51.57049,1,3,2,1,16/04/2014,4,06:42
201401QK50276,522610,182980,-0.233719,51.53237,1,3,2,1,14/04/2014,2,07:15
201401QK50277,522300,183790,-0.237905,51.539717,1,3,1,1,12/04/2014,7,10:52
201401QK50278,525090,184050,-0.197604,51.541442,1,3,3,1,17/04/2014,5,17:49
201401QK50279,521080,184540,-0.25523,51.54672,1,3,1,1,21/04/2014,2,10:15
201401QK50280,520380,190110,-0.263414,51.596929,1,3,3,1,18/04/2014,6,13:40
201401QK50281,520280,188670,-0.26535,51.584009,1,3,2,2,26/04/2014,7,15:10
201401QK50282,524620,183280,-0.20465,51.534626,1,3,1,1,11/04/2014,6,22:11
201401QK50283,520370,186590,-0.264764,51.565296,1,3,1,1,22/04/2014,3,11:30
201401QK50284,523230,186530,-0.223543,51.56414,1,3,2,1,30/04/2014,4,17:50
201401QK50285,519180,188660,-0.281222,51.584153,1,3,2,1,27/04/2014,1,11:45
201401QK50286,519500,183930,-0.278213,51.541574,1,3,2,1,03/05/2014,7,20:09
201401QK50287,520260,184040,-0.267221,51.542401,1,3,2,1,07/04/2014,2,17:04
201401QK50288,521540,184520,-0.248607,51.546441,1,3,1,1,25/04/2014,6,15:58
201401QK50289,521640,183130,-0.247645,51.533927,1,3,1,1,04/05/2014,1,16:17
201401QK50290,521290,183380,-0.252603,51.536249,1,2,1,1,03/05/2014,7,16:30
201401QK50291,521470,185780,-0.249181,51.557781,1,3,2,2,08/04/2014,3,09:52
201401QK50292,516400,185860,-0.322256,51.559568,1,3,1,1,25/04/2014,6,08:00
201401QK50293,519540,183650,-0.277731,51.539049,1,3,2,1,02/05/2014,6,21:55
201401QK50294,525060,184090,-0.198022,51.541808,1,3,1,1,04/05/2014,1,04:48
201401QK50295,522800,187000,-0.229579,51.568457,1,3,2,1,05/05/2014,2,22:14
201401QK50296,524690,183410,-0.203595,51.535779,1,3,2,1,04/05/2014,1,12:22
201401QK50297,517940,185020,-0.300332,51.551698,1,3,1,1,07/05/2014,4,11:20
201401QK50299,518630,184140,-0.290681,51.543645,1,3,1,1,30/04/2014,4,18:17
201401QK50300,525520,183470,-0.191613,51.536134,1,2,1,1,27/02/2014,5,22:40
201401QK50301,519440,186470,-0.278216,51.564415,1,3,2,1,07/05/2014,4,15:05
201401QK50303,520620,185190,-0.261638,51.55266,1,3,1,1,06/05/2014,3,08:30
201401QK50304,520120,189740,-0.267292,51.59366,1,3,3,1,07/05/2014,4,18:33
201401QK50305,517450,188550,-0.306217,51.583527,1,3,1,1,02/05/2014,6,09:42
201401QK50306,520970,186200,-0.256246,51.561663,1,3,2,2,09/05/2014,6,13:15
201401QK50307,521950,186950,-0.241855,51.568192,1,3,2,1,27/04/2014,1,18:22
201401QK50308,521260,183750,-0.252908,51.539581,1,3,2,1,02/05/2014,6,18:10
201401QK50309,518990,185100,-0.285168,51.552197,1,3,1,1,05/05/2014,2,09:45
201401QK50311,521170,186090,-0.2534,51.560631,1,3,2,1,09/05/2014,6,18:17
201401QK50312,522950,186850,-0.227469,51.567076,1,3,1,1,09/05/2014,6,15:25
201401QK50313,516600,185880,-0.319365,51.559706,1,2,1,1,31/03/2014,2,10:05
201401QK50314,520560,186470,-0.262065,51.564177,1,3,2,1,29/04/2014,3,13:15
201401QK50316,521320,186520,-0.251088,51.564463,1,2,2,1,13/05/2014,3,12:09
201401QK50317,518590,187960,-0.28997,51.577986,1,3,2,1,11/05/2014,1,18:40
201401QK50318,517380,188820,-0.307137,51.585968,1,3,1,2,11/04/2014,6,15:45
201401QK50320,523520,186090,-0.219516,51.560122,1,3,1,1,07/05/2014,4,17:50
201401QK50321,520560,186460,-0.262068,51.564087,1,3,2,1,01/05/2014,5,13:43
201401QK50322,521470,185990,-0.249108,51.559668,1,3,2,1,09/05/2014,6,15:45
201401QK50323,519510,186570,-0.277172,51.565299,1,3,2,1,08/05/2014,5,22:05
201401QK50324,520690,185100,-0.26066,51.551836,1,3,2,2,14/05/2014,4,15:28
201401QK50327,523470,186190,-0.220202,51.561031,1,3,2,1,17/05/2014,7,11:30
201401QK50331,519950,184210,-0.271631,51.543995,1,3,2,1,03/04/2014,5,09:00
201401QK50332,519450,183720,-0.279004,51.539697,1,3,2,1,13/05/2014,3,12:40
201401QK50333,518140,183880,-0.297831,51.541411,1,3,2,1,26/05/2014,2,13:00
201401QK50334,523590,185990,-0.218542,51.559208,1,3,1,1,07/05/2014,4,19:45
201401QK50335,519320,188740,-0.279176,51.584842,1,3,1,1,09/05/2014,6,15:30
201401QK50336,515880,186160,-0.329655,51.562371,1,3,2,1,12/05/2014,2,23:30
201401QK50337,520410,189770,-0.263097,51.593867,1,3,2,1,19/05/2014,2,22:15
201401QK50338,524410,183670,-0.207538,51.538177,1,3,2,1,07/05/2014,4,07:57
201401QK50339,525280,183800,-0.194954,51.539153,1,3,1,1,22/05/2014,5,23:00
201401QK50340,518080,183800,-0.298723,51.540704,1,3,2,1,24/05/2014,7,14:00
201401QK50343,516990,185010,-0.314031,51.551806,1,3,2,2,08/02/2014,7,07:25
201401QK50345,520250,184040,-0.267365,51.542404,1,3,3,1,18/05/2014,1,15:40
201401QK50346,520930,183990,-0.257582,51.541809,1,3,1,1,21/05/2014,4,16:10
201401QK50347,516970,185150,-0.314273,51.553069,1,3,1,1,13/05/2014,3,17:48
201401QK50348,519500,186570,-0.277316,51.565301,1,3,2,2,12/04/2014,7,01:05
201401QK50349,521180,186100,-0.253252,51.560719,1,3,2,1,12/05/2014,2,23:30
201401QK50350,521480,183190,-0.24993,51.534501,1,3,1,1,20/05/2014,3,13:10
201401QK50351,520590,183900,-0.262513,51.541073,1,3,2,1,22/05/2014,5,11:58
201401QK50352,520240,188680,-0.265924,51.584107,1,3,2,2,20/05/2014,3,20:30
201401QK50353,521160,185860,-0.253623,51.558566,1,3,2,1,16/05/2014,6,12:48
201401QK50354,518250,185150,-0.295819,51.552802,1,2,1,1,24/05/2014,7,11:00
201401QK50355,521660,185680,-0.246476,51.556841,1,2,2,1,10/03/2014,2,15:30
201401QK50356,519580,183940,-0.277056,51.541647,1,3,2,1,22/05/2014,5,17:08
201401QK50357,518900,185210,-0.286428,51.553205,1,3,1,2,20/05/2014,3,10:35
201401QK50358,519860,184290,-0.272901,51.544733,1,3,2,2,31/05/2014,7,07:36
201401QK50361,518430,186490,-0.292773,51.564808,1,3,1,1,20/05/2014,3,18:33
201401QK50362,520970,186200,-0.256246,51.561663,1,3,2,1,18/05/2014,1,18:50
201401QK50363,521210,184240,-0.25346,51.543996,1,3,2,1,13/05/2014,3,07:30
201401QK50364,520090,186320,-0.268894,51.562929,1,3,2,1,27/05/2014,3,09:34
201401QK50365,522540,186780,-0.233406,51.566537,1,3,2,1,19/05/2014,2,12:45
201401QK50367,521430,185930,-0.249706,51.559137,1,3,2,1,29/05/2014,5,16:55
201401QK50368,518970,185170,-0.285433,51.552831,1,3,2,1,01/06/2014,1,16:45
201401QK50369,518060,185970,-0.298283,51.560212,1,3,2,1,01/02/2014,7,19:20
201401QK50370,518480,186190,-0.292153,51.562101,1,3,2,1,24/04/2014,5,07:10
201401QK50371,518200,184170,-0.296869,51.544005,1,3,2,1,15/05/2014,5,21:25
201401QK50372,522060,184740,-0.241035,51.548306,1,3,1,1,25/05/2014,1,16:41
201401QK50373,519550,183900,-0.277502,51.541294,1,3,1,1,25/05/2014,1,19:15
201401QK50374,524290,183880,-0.209194,51.540091,1,3,1,1,30/05/2014,6,08:59
201401QK50375,521510,185160,-0.248818,51.5522,1,3,1,3,11/01/2014,7,00:15
201401QK50376,518140,183970,-0.297801,51.54222,1,3,1,1,30/05/2014,6,17:10
201401QK50377,520220,184060,-0.267791,51.54259,1,3,2,1,01/06/2014,1,04:05
201401QK50378,521950,184830,-0.24259,51.549139,1,3,2,1,20/05/2014,3,00:40
201401QK50379,518200,184180,-0.296866,51.544095,1,3,2,1,21/05/2014,4,07:20
201401QK50380,523110,184670,-0.225924,51.547449,1,3,2,1,25/05/2014,1,18:05
201401QK50381,519640,185750,-0.275576,51.557902,1,3,2,1,28/05/2014,4,10:15
201401QK50382,519560,188860,-0.275672,51.58587,1,3,2,1,29/05/2014,5,18:37
201401QK50383,522870,184910,-0.2293,51.549659,1,3,2,1,24/05/2014,7,19:30
201401QK50384,522410,187190,-0.235138,51.57025,1,2,2,1,03/04/2014,5,13:40
201401QK50385,517960,183680,-0.300493,51.539651,1,3,2,1,24/04/2014,5,18:15
201401QK50386,522110,184920,-0.240252,51.549913,1,3,2,1,04/06/2014,4,21:30
201401QK50387,518160,184390,-0.297372,51.54599,1,3,2,1,03/06/2014,3,18:19
201401QK50388,523270,186480,-0.222984,51.563681,1,3,2,2,29/05/2014,5,08:27
201401QK50389,516550,188220,-0.319311,51.580748,1,3,2,3,08/06/2014,1,00:43
201401QK50390,516240,185690,-0.324619,51.558073,1,3,2,2,05/06/2014,5,15:17
201401QK50391,517710,183720,-0.304082,51.540063,1,3,1,1,01/06/2014,1,09:45
201401QK50393,521700,183330,-0.246712,51.535712,1,3,2,1,25/05/2014,1,00:44
201401QK50395,521120,186010,-0.254148,51.559923,1,3,2,1,09/06/2014,2,18:40
201401QK50396,524730,183960,-0.202824,51.540713,1,3,2,1,10/06/2014,3,09:09
201401QK50397,524610,183270,-0.204798,51.534538,1,3,1,1,11/05/2014,1,03:15
201401QK50398,520940,186220,-0.256671,51.561849,1,3,2,1,02/06/2014,2,08:30
201401QK50399,517940,183680,-0.300781,51.539655,1,3,1,1,11/05/2014,1,03:59
201401QK50400,517000,184970,-0.3139,51.551445,1,3,2,1,05/06/2014,5,17:26
201401QK50401,521260,183750,-0.252908,51.539581,1,3,2,1,11/06/2014,4,14:15
201401QK50402,520970,186200,-0.256246,51.561663,1,3,2,1,08/06/2014,1,21:46
201401QK50403,522060,184970,-0.240955,51.550374,1,3,1,1,01/05/2014,5,22:11
201401QK50404,522210,187130,-0.238043,51.569754,1,3,2,1,25/05/2014,1,16:28
201401QK50405,518590,187670,-0.290068,51.575379,1,3,2,1,08/04/2014,3,08:55
201401QK50406,522220,187110,-0.237905,51.569572,1,3,3,1,17/06/2014,3,09:30
201401QK50407,525030,184120,-0.198444,51.542085,1,3,2,1,03/05/2014,7,21:10
201401QK50409,524230,184280,-0.209917,51.543699,1,3,2,1,15/06/2014,1,14:00
201401QK50410,521230,186040,-0.252552,51.560169,1,3,2,1,08/06/2014,1,15:45
201401QK50411,523560,183650,-0.219795,51.538184,1,3,1,1,12/06/2014,5,09:27
201401QK50412,522290,185520,-0.237449,51.555267,1,3,1,1,14/06/2014,7,22:43
201401QK50413,519730,183220,-0.275139,51.535144,1,3,2,1,03/06/2014,3,20:05
201401QK50414,522620,184630,-0.233001,51.547197,1,3,1,1,14/06/2014,7,09:00
201401QK50416,523450,183480,-0.22144,51.53668,1,3,2,1,16/06/2014,2,19:22
201401QK50417,519730,185110,-0.274496,51.552131,1,3,2,1,15/06/2014,1,15:17
201401QK50418,521600,185730,-0.247324,51.557303,1,2,2,1,12/06/2014,5,08:05
201401QK50419,518290,186700,-0.294722,51.566724,1,3,1,1,06/06/2014,6,16:40
201401QK50420,517470,187880,-0.306153,51.577501,1,3,2,1,06/04/2014,1,14:00
201401QK50421,518850,185220,-0.287146,51.553305,1,3,1,1,13/06/2014,6,22:10
201401QK50422,522510,185020,-0.234451,51.550725,1,3,1,1,13/06/2014,6,20:18
201401QK50423,523590,183190,-0.219524,51.534043,1,3,1,1,17/06/2014,3,20:24
201401QK50424,519350,188750,-0.278739,51.584926,1,3,2,1,18/06/2014,4,16:37
201401QK50425,521140,185940,-0.253884,51.559289,1,3,3,2,06/06/2014,6,23:00
201401QK50426,516370,186980,-0.322318,51.56964,1,3,3,2,07/06/2014,7,17:45
201401QK50427,521180,186090,-0.253255,51.560629,1,3,2,1,16/06/2014,2,13:30
201401QK50429,519740,183170,-0.275012,51.534693,1,3,1,2,19/06/2014,5,09:53
201401QK50430,524170,184370,-0.21075,51.544521,1,3,1,1,10/06/2014,3,15:57
201401QK50431,517610,184070,-0.305407,51.543229,1,3,1,1,05/06/2014,5,01:40
201401QK50432,521960,185130,-0.242341,51.551833,1,3,1,1,22/06/2014,1,02:49
201401QK50434,524280,185120,-0.2089,51.551237,1,3,1,1,26/06/2014,5,11:50
201401QK50436,521260,184310,-0.252715,51.544614,1,3,2,1,03/06/2014,3,08:56
201401QK50437,518130,184680,-0.297707,51.548603,1,3,2,1,20/06/2014,6,14:15
201401QK50438,523460,185410,-0.220619,51.554024,1,2,1,1,17/06/2014,3,12:20
201401QK50439,520650,185080,-0.261244,51.551665,1,2,2,2,05/06/2014,5,09:40
201401QK50440,523680,183060,-0.218273,51.532855,1,3,2,1,20/06/2014,6,22:30
201401QK50441,522130,183480,-0.240463,51.536967,1,3,1,1,24/06/2014,3,18:25
201401QK50442,519400,185810,-0.279016,51.558492,1,3,3,1,17/06/2014,3,09:02
201401QK50443,522180,183400,-0.23977,51.536237,1,3,2,1,15/06/2014,1,06:00
201401QK50444,524460,183070,-0.20703,51.532774,1,3,2,1,26/06/2014,5,14:36
201401QK50445,522360,182940,-0.237336,51.532064,1,2,1,1,12/05/2014,2,08:35
201401QK50446,522190,184810,-0.239137,51.548907,1,3,2,1,19/06/2014,5,09:00
201401QK50447,519400,189850,-0.277644,51.594801,1,3,2,1,24/06/2014,3,14:55
201401QK50448,524240,184280,-0.209773,51.543697,1,3,2,1,17/06/2014,3,06:14
201401QK50449,516670,189200,-0.317254,51.589531,1,3,1,1,14/06/2014,7,19:30
201401QK50450,518280,187660,-0.294543,51.575355,1,3,2,1,26/06/2014,5,20:00
201401QK50451,521710,183020,-0.246675,51.532924,1,2,1,1,25/06/2014,4,18:44
201401QK50452,519260,184820,-0.28137,51.549624,1,3,2,1,03/06/2014,3,18:15
201401QK50453,518780,184220,-0.288492,51.544332,1,3,2,1,27/06/2014,6,14:30
201401QK50454,519410,186400,-0.278672,51.563792,1,3,2,1,22/06/2014,1,00:15
201401QK50455,518410,185240,-0.293482,51.553577,1,3,2,1,20/06/2014,6,19:45
201401QK50456,521680,186320,-0.245966,51.562588,1,3,2,1,02/07/2014,4,08:40
201401QK50457,521160,185860,-0.253623,51.558566,1,3,2,2,12/06/2014,5,18:05
201401QK50458,523610,183200,-0.219233,51.534129,1,3,1,1,17/06/2014,3,11:19
201401QK50459,520280,184030,-0.266936,51.542307,1,3,2,3,10/06/2014,3,22:36
201401QK50460,519830,184820,-0.273153,51.549503,1,3,2,1,21/06/2014,7,01:25
201401QK50461,520490,187180,-0.262831,51.570573,1,3,3,2,02/07/2014,4,10:12
201401QK50463,517960,183680,-0.300493,51.539651,1,3,1,1,08/06/2014,1,15:15
201401QK50465,519110,188800,-0.282185,51.585426,1,3,2,1,03/07/2014,5,18:15
201401QK50466,519890,188800,-0.270932,51.58526,1,3,2,1,17/06/2014,3,18:10
201401QK50468,519170,184050,-0.282928,51.542722,1,3,1,1,09/06/2014,2,12:31
201401QK50469,518430,188430,-0.29212,51.582243,1,3,1,1,29/05/2014,5,14:30
201401QK50470,522540,186780,-0.233406,51.566537,1,3,2,1,02/07/2014,4,12:35
201401QK50471,523020,184250,-0.227368,51.543694,1,3,2,1,28/06/2014,7,14:57
201401QK50473,518740,185240,-0.288725,51.553508,1,2,1,1,06/07/2014,1,09:10
201401QK50475,522720,186340,-0.230963,51.562543,1,3,1,1,05/07/2014,7,05:50
201401QK50476,522280,183180,-0.238405,51.534239,1,3,2,1,08/07/2014,3,05:10
201401QK50477,524260,183170,-0.209877,51.533717,1,3,1,1,05/07/2014,7,03:10
201401QK50478,520320,186680,-0.265454,51.566115,1,3,2,1,11/07/2014,6,16:35
201401QK50479,519440,183710,-0.279152,51.53961,1,3,2,2,09/07/2014,4,13:17
201401QK50480,523580,186000,-0.218682,51.5593,1,3,2,1,08/07/2014,3,12:48
201401QK50481,516910,188550,-0.314008,51.583639,1,3,1,1,08/07/2014,3,13:00
201401QK50482,518520,185230,-0.2919,51.553464,1,3,1,1,09/07/2014,4,08:05
201401QK50483,523140,186640,-0.224802,51.565148,1,3,2,1,15/07/2014,3,08:20
201401QK50484,517940,185060,-0.300319,51.552058,1,3,2,4,11/07/2014,6,19:53
